,street,neighborhood,streetLatitude,streetLongitude,venue,venueLatitude,venueLongitude,venueCategory
7663,5152 Oliver Ave S,"Lynnhurst, Minneapolis",44.908929,-93.30775600000001,Lake Harriet Florist,44.91205844900785,-93.3086458295484,Flower Shop
7664,5152 Oliver Ave S,"Lynnhurst, Minneapolis",44.908929,-93.30775600000001,Nu Look Consignment,44.91242576658027,-93.3088778128239,Boutique
7665,5152 Oliver Ave S,"Lynnhurst, Minneapolis",44.908929,-93.30775600000001,Paperback Exchange,44.912176,-93.308444,Bookstore
7666,5152 Oliver Ave S,"Lynnhurst, Minneapolis",44.908929,-93.30775600000001,Porchetteria at Terzo,44.912325031156584,-93.30814930493898,Sandwich Place
7667,5152 Oliver Ave S,"Lynnhurst, Minneapolis",44.908929,-93.30775600000001,Transformation Training,44.91228415946555,-93.30934168265568,Gym / Fitness Center
7668,5152 Oliver Ave S,"Lynnhurst, Minneapolis",44.908929,-93.30775600000001,Tinto Kitchen,44.91245207012758,-93.3084447535803,Mexican Restaurant
7669,5152 Oliver Ave S,"Lynnhurst, Minneapolis",44.908929,-93.30775600000001,Dreadlocks For Dingoes,44.904705766858,-93.30856919288635,Pet Store
7670,5008 Lyndale Ave S,"Lynnhurst, Minneapolis",44.911881,-93.288698,Patina,44.91231217578432,-93.29061679547333,Gift Shop
7671,5008 Lyndale Ave S,"Lynnhurst, Minneapolis",44.911881,-93.288698,George & the Dragon,44.91232659406389,-93.29041034056448,English Restaurant
7672,5008 Lyndale Ave S,"Lynnhurst, Minneapolis",44.911881,-93.288698,St. Genevieve,44.91218146035988,-93.29066001915433,French Restaurant
7673,5008 Lyndale Ave S,"Lynnhurst, Minneapolis",44.911881,-93.288698,The Malt Shop,44.91234459946258,-93.28991317338163,Burger Joint
7674,5008 Lyndale Ave S,"Lynnhurst, Minneapolis",44.911881,-93.288698,Whole Sum Kitchen,44.912488,-93.290439,Juice Bar
7675,5008 Lyndale Ave S,"Lynnhurst, Minneapolis",44.911881,-93.288698,Minnehaha Parkway West,44.912238881103704,-93.29374311565445,Trail
7676,5008 Lyndale Ave S,"Lynnhurst, Minneapolis",44.911881,-93.288698,Caribou Coffee,44.912139892578125,-93.2904281616211,Coffee Shop
7677,5008 Lyndale Ave S,"Lynnhurst, Minneapolis",44.911881,-93.288698,Blackbird Cafe,44.912139892578125,-93.2904281616211,Breakfast Spot
7678,5008 Lyndale Ave S,"Lynnhurst, Minneapolis",44.911881,-93.288698,Birds & Stuff,44.91232030686673,-93.29042519226688,Pet Store
7679,5008 Lyndale Ave S,"Lynnhurst, Minneapolis",44.911881,-93.288698,Tangletown Bike Shop,44.912531,-93.29044,Bike Rental / Bike Share
7680,5008 Lyndale Ave S,"Lynnhurst, Minneapolis",44.911881,-93.288698,Zinnia Folk Arts,44.912499740473905,-93.29077902204774,Art Gallery
7681,5008 Lyndale Ave S,"Lynnhurst, Minneapolis",44.911881,-93.288698,Washburn Watertower,44.91079982950733,-93.28385523379421,Other Great Outdoors
7682,5008 Lyndale Ave S,"Lynnhurst, Minneapolis",44.911881,-93.288698,Fuller Park,44.91544468927209,-93.28498046710018,Playground
7683,5228 Logan Ave S,"Lynnhurst, Minneapolis",44.907623,-93.303933,Book Club,44.90460361332652,-93.30848162328678,Restaurant
7684,5228 Logan Ave S,"Lynnhurst, Minneapolis",44.907623,-93.303933,Snap Fitness,44.904665808366495,-93.308502530493,Gym
7685,5228 Logan Ave S,"Lynnhurst, Minneapolis",44.907623,-93.303933,Kwan's Chinese Cuisine,44.90467766981271,-93.30871259580493,Chinese Restaurant
7686,5228 Logan Ave S,"Lynnhurst, Minneapolis",44.907623,-93.303933,Dreadlocks For Dingoes,44.904705766858,-93.30856919288635,Pet Store
7687,5344 Knox Ave S,"Lynnhurst, Minneapolis",44.905589,-93.302639,Red Wagon Pizza Company,44.90461964315404,-93.30875120946088,Pizza Place
7688,5344 Knox Ave S,"Lynnhurst, Minneapolis",44.905589,-93.302639,Book Club,44.90460361332652,-93.30848162328678,Restaurant
7689,5344 Knox Ave S,"Lynnhurst, Minneapolis",44.905589,-93.302639,Snap Fitness,44.904665808366495,-93.308502530493,Gym
7690,5344 Knox Ave S,"Lynnhurst, Minneapolis",44.905589,-93.302639,Kwan's Chinese Cuisine,44.90467766981271,-93.30871259580493,Chinese Restaurant
7691,5344 Knox Ave S,"Lynnhurst, Minneapolis",44.905589,-93.302639,All Hours Sewer & Drain,44.90602,-93.30518,Home Service
7692,5344 Knox Ave S,"Lynnhurst, Minneapolis",44.905589,-93.302639,Dreadlocks For Dingoes,44.904705766858,-93.30856919288635,Pet Store
7693,2842 Randolph St NE,"Marshall Terrace, Minneapolis",45.019828000000004,-93.27167,56 Brewing,45.023716,-93.272644,Brewery
7694,2842 Randolph St NE,"Marshall Terrace, Minneapolis",45.019828000000004,-93.27167,Marshall Terrace Park,45.0178480551727,-93.27272312555183,Park
7695,2842 Randolph St NE,"Marshall Terrace, Minneapolis",45.019828000000004,-93.27167,Park Printing,45.019574,-93.268458,Paper / Office Supplies Store
7696,2842 Randolph St NE,"Marshall Terrace, Minneapolis",45.019828000000004,-93.27167,Undead Frank's Zombie Bites Food Truck,45.01693035068615,-93.2724079252944,Food Truck
7697,2842 Randolph St NE,"Marshall Terrace, Minneapolis",45.019828000000004,-93.27167,Brewed Awakenings,45.0165003136575,-93.27298164367676,Coffee Shop
7698,2842 Randolph St NE,"Marshall Terrace, Minneapolis",45.019828000000004,-93.27167,Ragstock,45.02026,-93.26681500000001,Miscellaneous Shop
7699,2943 California St NE,"Marshall Terrace, Minneapolis",45.02191,-93.268743,56 Brewing,45.023716,-93.272644,Brewery
7700,2943 California St NE,"Marshall Terrace, Minneapolis",45.02191,-93.268743,Broken Clock Brewing Cooperative,45.02554565325289,-93.27068429631261,Brewery
7701,2943 California St NE,"Marshall Terrace, Minneapolis",45.02191,-93.268743,Ragstock,45.02026,-93.26681500000001,Miscellaneous Shop
7702,2943 California St NE,"Marshall Terrace, Minneapolis",45.02191,-93.268743,Park Printing,45.019574,-93.268458,Paper / Office Supplies Store
7703,2442 15th Ave S,"Midtown Phillips, Minneapolis",44.957654999999995,-93.254011,Somali Mall,44.959942965536044,-93.25880379226062,Shopping Mall
7704,2442 15th Ave S,"Midtown Phillips, Minneapolis",44.957654999999995,-93.254011,National Night Out,44.95383350725328,-93.25515602910387,Scenic Lookout
7705,2442 15th Ave S,"Midtown Phillips, Minneapolis",44.957654999999995,-93.254011,A & J,44.95832822910776,-93.2479693395015,Fast Food Restaurant
7706,2416 14th Ave S,"Midtown Phillips, Minneapolis",44.958509,-93.255255,Pow Wow Grounds,44.96282298101871,-93.25431938053582,Coffee Shop
7707,2416 14th Ave S,"Midtown Phillips, Minneapolis",44.958509,-93.255255,Maria's Cafe,44.9626512738193,-93.25747790457741,Breakfast Spot
7708,2416 14th Ave S,"Midtown Phillips, Minneapolis",44.958509,-93.255255,Somali Mall,44.959942965536044,-93.25880379226062,Shopping Mall
7709,2416 14th Ave S,"Midtown Phillips, Minneapolis",44.958509,-93.255255,Aldi,44.9625511,-93.2555238,Grocery Store
7710,2416 14th Ave S,"Midtown Phillips, Minneapolis",44.958509,-93.255255,Dollar General,44.962709731149445,-93.25398838361686,Discount Store
7711,2416 14th Ave S,"Midtown Phillips, Minneapolis",44.958509,-93.255255,Northland Visions,44.96237,-93.257703,Miscellaneous Shop
7712,2431 Chicago Ave,"Midtown Phillips, Minneapolis",44.957877,-93.262159,American Swedish Institute,44.95464142104341,-93.26578702170366,Museum
7713,2431 Chicago Ave,"Midtown Phillips, Minneapolis",44.957877,-93.262159,FIKA,44.95455494271522,-93.26571741011827,Scandinavian Restaurant
7714,2431 Chicago Ave,"Midtown Phillips, Minneapolis",44.957877,-93.262159,Starbucks,44.9544720399181,-93.26052374023115,Coffee Shop
7715,2431 Chicago Ave,"Midtown Phillips, Minneapolis",44.957877,-93.262159,Somali Mall,44.959942965536044,-93.25880379226062,Shopping Mall
7716,2431 Chicago Ave,"Midtown Phillips, Minneapolis",44.957877,-93.262159,Panera Bread,44.953669,-93.261963,Bakery
7717,2431 Chicago Ave,"Midtown Phillips, Minneapolis",44.957877,-93.262159,Caribou Coffee,44.95446618343424,-93.26049739396846,Coffee Shop
7718,2431 Chicago Ave,"Midtown Phillips, Minneapolis",44.957877,-93.262159,The Dreaded 5 Bus Stop,44.95720828195613,-93.26256770522323,Bus Stop
7719,2431 Chicago Ave,"Midtown Phillips, Minneapolis",44.957877,-93.262159,Greenway At 5th Ave So,44.95686641867367,-93.2660388493303,Trail
7720,2431 Chicago Ave,"Midtown Phillips, Minneapolis",44.957877,-93.262159,Stewart Park,44.95489089433394,-93.25867908292304,Park
7721,1020 E 25th St,"Midtown Phillips, Minneapolis",44.957544,-93.25890600000001,Somali Mall,44.959942965536044,-93.25880379226062,Shopping Mall
7722,1020 E 25th St,"Midtown Phillips, Minneapolis",44.957544,-93.25890600000001,Starbucks,44.9544720399181,-93.26052374023115,Coffee Shop
7723,1020 E 25th St,"Midtown Phillips, Minneapolis",44.957544,-93.25890600000001,Panera Bread,44.953669,-93.261963,Bakery
7724,1020 E 25th St,"Midtown Phillips, Minneapolis",44.957544,-93.25890600000001,Caribou Coffee,44.95446618343424,-93.26049739396846,Coffee Shop
7725,1020 E 25th St,"Midtown Phillips, Minneapolis",44.957544,-93.25890600000001,The Dreaded 5 Bus Stop,44.95720828195613,-93.26256770522323,Bus Stop
7726,1020 E 25th St,"Midtown Phillips, Minneapolis",44.957544,-93.25890600000001,Stewart Park,44.95489089433394,-93.25867908292304,Park
7727,5328 48th Ave S,"Minnehaha, Minneapolis",44.906292,-93.20538,Confluence Of Minnehaha Creek And Mississppi,44.909020309498054,-93.20085778689393,Scenic Lookout
7728,5328 48th Ave S,"Minnehaha, Minneapolis",44.906292,-93.20538,Minnehaha Creek Tributary,44.90875327734401,-93.20362751187527,Park
7729,5328 48th Ave S,"Minnehaha, Minneapolis",44.906292,-93.20538,Minnehaha Creek (East Minnehaha Pkwy & 39th Ave S),44.90922398964722,-93.20407392021299,Trail
7730,5328 48th Ave S,"Minnehaha, Minneapolis",44.906292,-93.20538,Gold Cave,44.90868133985571,-93.20122875032855,Trail
7731,5328 48th Ave S,"Minnehaha, Minneapolis",44.906292,-93.20538,Kris's Barber Shop,44.90532,-93.211047,Health & Beauty Service
7732,5035 36th Ave S,"Minnehaha, Minneapolis",44.91141,-93.21992900000001,Town Hall Lanes,44.91187762967169,-93.22264557304294,Bowling Alley
7733,5035 36th Ave S,"Minnehaha, Minneapolis",44.91141,-93.21992900000001,Al Vento,44.91250718914259,-93.22269182383407,Italian Restaurant
7734,5035 36th Ave S,"Minnehaha, Minneapolis",44.91141,-93.21992900000001,McDonald's Liquor,44.91196865599568,-93.222966780557,Liquor Store
7735,5035 36th Ave S,"Minnehaha, Minneapolis",44.91141,-93.21992900000001,Nokomis Shoes,44.912768888842706,-93.22294746808883,Shoe Store
7736,5035 36th Ave S,"Minnehaha, Minneapolis",44.91141,-93.21992900000001,Oxendale's Market,44.91154900000001,-93.22246059999999,Grocery Store
7737,5035 36th Ave S,"Minnehaha, Minneapolis",44.91141,-93.21992900000001,Dominguez Family Restaurant,44.91234556429114,-93.22366762979708,Mexican Restaurant
7738,5035 36th Ave S,"Minnehaha, Minneapolis",44.91141,-93.21992900000001,Sassy Spoon,44.912258,-93.222548,Gluten-free Restaurant
7739,5035 36th Ave S,"Minnehaha, Minneapolis",44.91141,-93.21992900000001,U.S. Bank ATM,44.91335934053206,-93.22295959667109,ATM
7740,5035 36th Ave S,"Minnehaha, Minneapolis",44.91141,-93.21992900000001,Speedway,44.91052029999999,-93.2223587,Gas Station
7741,5035 36th Ave S,"Minnehaha, Minneapolis",44.91141,-93.21992900000001,Wells Fargo - Minnehaha,44.91296343037909,-93.22251588106155,Bank
7742,5035 36th Ave S,"Minnehaha, Minneapolis",44.91141,-93.21992900000001,Skylane bowling,44.91189956665039,-93.22245025634766,Bowling Alley
7743,4750 E 53rd St APT 105,"Minnehaha, Minneapolis",44.90759,-93.205485,Confluence Of Minnehaha Creek And Mississppi,44.909020309498054,-93.20085778689393,Scenic Lookout
7744,4750 E 53rd St APT 105,"Minnehaha, Minneapolis",44.90759,-93.205485,Minnehaha Creek Tributary,44.90875327734401,-93.20362751187527,Park
7745,4750 E 53rd St APT 105,"Minnehaha, Minneapolis",44.90759,-93.205485,Minnehaha Creek (East Minnehaha Pkwy & 39th Ave S),44.90922398964722,-93.20407392021299,Trail
7746,4750 E 53rd St APT 105,"Minnehaha, Minneapolis",44.90759,-93.205485,Gold Cave,44.90868133985571,-93.20122875032855,Trail
7747,5312 47th Ave S,"Minnehaha, Minneapolis",44.906725,-93.20666899999999,The Wellness Center,44.90527922119554,-93.21256381576309,Spa
7748,5312 47th Ave S,"Minnehaha, Minneapolis",44.906725,-93.20666899999999,Minnehaha Creek Tributary,44.90875327734401,-93.20362751187527,Park
7749,5312 47th Ave S,"Minnehaha, Minneapolis",44.906725,-93.20666899999999,Minnehaha Creek (East Minnehaha Pkwy & 39th Ave S),44.90922398964722,-93.20407392021299,Trail
7750,5312 47th Ave S,"Minnehaha, Minneapolis",44.906725,-93.20666899999999,Kris's Barber Shop,44.90532,-93.211047,Health & Beauty Service
7751,5312 47th Ave S,"Minnehaha, Minneapolis",44.906725,-93.20666899999999,Gold Cave,44.90868133985571,-93.20122875032855,Trail
7752,4020 E 52nd St APT 202,"Minnehaha, Minneapolis",44.909494,-93.214556,The Wellness Center,44.90527922119554,-93.21256381576309,Spa
7753,4020 E 52nd St APT 202,"Minnehaha, Minneapolis",44.909494,-93.214556,Summertime Shindig,44.91002,-93.209158,Theme Park
7754,4020 E 52nd St APT 202,"Minnehaha, Minneapolis",44.909494,-93.214556,Nokomis East Gateway Gardens,44.91253878242468,-93.21023084809555,Garden
7755,5308 35th Ave S,"Minnehaha, Minneapolis",44.906791,-93.221959,Berry Sweet Kitchen,44.90511963108705,-93.22302980607496,Breakfast Spot
7756,5308 35th Ave S,"Minnehaha, Minneapolis",44.906791,-93.221959,Speedway,44.91052029999999,-93.2223587,Gas Station
7757,5308 35th Ave S,"Minnehaha, Minneapolis",44.906791,-93.221959,Book Trader,44.905541,-93.223218,Antique Shop
7758,5308 35th Ave S,"Minnehaha, Minneapolis",44.906791,-93.221959,Book Trader and Curiosity Shop,44.90585323585891,-93.21941617355301,Thrift / Vintage Store
7759,5308 35th Ave S,"Minnehaha, Minneapolis",44.906791,-93.221959,Boss' Pizza and Chicken,44.903595203256955,-93.22265009474853,Pizza Place
7760,5308 35th Ave S,"Minnehaha, Minneapolis",44.906791,-93.221959,Little House on the Chairprairie,44.90962430963881,-93.22613428598034,Bridal Shop
7761,5205 34th Ave S,"Minnehaha, Minneapolis",44.908736,-93.222484,Town Hall Lanes,44.91187762967169,-93.22264557304294,Bowling Alley
7762,5205 34th Ave S,"Minnehaha, Minneapolis",44.908736,-93.222484,McDonald's Liquor,44.91196865599568,-93.222966780557,Liquor Store
7763,5205 34th Ave S,"Minnehaha, Minneapolis",44.908736,-93.222484,Oxendale's Market,44.91154900000001,-93.22246059999999,Grocery Store
7764,5205 34th Ave S,"Minnehaha, Minneapolis",44.908736,-93.222484,Dominguez Family Restaurant,44.91234556429114,-93.22366762979708,Mexican Restaurant
7765,5205 34th Ave S,"Minnehaha, Minneapolis",44.908736,-93.222484,Al Vento,44.91250718914259,-93.22269182383407,Italian Restaurant
7766,5205 34th Ave S,"Minnehaha, Minneapolis",44.908736,-93.222484,Berry Sweet Kitchen,44.90511963108705,-93.22302980607496,Breakfast Spot
7767,5205 34th Ave S,"Minnehaha, Minneapolis",44.908736,-93.222484,Nokomis Shoes,44.912768888842706,-93.22294746808883,Shoe Store
7768,5205 34th Ave S,"Minnehaha, Minneapolis",44.908736,-93.222484,Sassy Spoon,44.912258,-93.222548,Gluten-free Restaurant
7769,5205 34th Ave S,"Minnehaha, Minneapolis",44.908736,-93.222484,Speedway,44.91052029999999,-93.2223587,Gas Station
7770,5205 34th Ave S,"Minnehaha, Minneapolis",44.908736,-93.222484,Wells Fargo - Minnehaha,44.91296343037909,-93.22251588106155,Bank
7771,5205 34th Ave S,"Minnehaha, Minneapolis",44.908736,-93.222484,Skylane bowling,44.91189956665039,-93.22245025634766,Bowling Alley
7772,5205 34th Ave S,"Minnehaha, Minneapolis",44.908736,-93.222484,Nokomis Market,44.905402914348095,-93.22329718070776,Grocery Store
7773,5205 34th Ave S,"Minnehaha, Minneapolis",44.908736,-93.222484,Keewaydin Park,44.90758430750633,-93.22855414880397,Park
7774,5015 35th Ave S APT 427,"Minnehaha, Minneapolis",44.911681,-93.220938,Town Hall Lanes,44.91187762967169,-93.22264557304294,Bowling Alley
7775,5015 35th Ave S APT 427,"Minnehaha, Minneapolis",44.911681,-93.220938,Al Vento,44.91250718914259,-93.22269182383407,Italian Restaurant
7776,5015 35th Ave S APT 427,"Minnehaha, Minneapolis",44.911681,-93.220938,McDonald's Liquor,44.91196865599568,-93.222966780557,Liquor Store
7777,5015 35th Ave S APT 427,"Minnehaha, Minneapolis",44.911681,-93.220938,Nokomis Shoes,44.912768888842706,-93.22294746808883,Shoe Store
7778,5015 35th Ave S APT 427,"Minnehaha, Minneapolis",44.911681,-93.220938,Dominguez Family Restaurant,44.91234556429114,-93.22366762979708,Mexican Restaurant
7779,5015 35th Ave S APT 427,"Minnehaha, Minneapolis",44.911681,-93.220938,Oxendale's Market,44.91154900000001,-93.22246059999999,Grocery Store
7780,5015 35th Ave S APT 427,"Minnehaha, Minneapolis",44.911681,-93.220938,Sassy Spoon,44.912258,-93.222548,Gluten-free Restaurant
7781,5015 35th Ave S APT 427,"Minnehaha, Minneapolis",44.911681,-93.220938,U.S. Bank ATM,44.91335934053206,-93.22295959667109,ATM
7782,5015 35th Ave S APT 427,"Minnehaha, Minneapolis",44.911681,-93.220938,Speedway,44.91052029999999,-93.2223587,Gas Station
7783,5015 35th Ave S APT 427,"Minnehaha, Minneapolis",44.911681,-93.220938,Wells Fargo - Minnehaha,44.91296343037909,-93.22251588106155,Bank
7784,5015 35th Ave S APT 427,"Minnehaha, Minneapolis",44.911681,-93.220938,Skylane bowling,44.91189956665039,-93.22245025634766,Bowling Alley
7785,4919 37th Ave S,"Minnehaha, Minneapolis",44.913745,-93.21865600000001,Al Vento,44.91250718914259,-93.22269182383407,Italian Restaurant
7786,4919 37th Ave S,"Minnehaha, Minneapolis",44.913745,-93.21865600000001,Nokomis Shoes,44.912768888842706,-93.22294746808883,Shoe Store
7787,4919 37th Ave S,"Minnehaha, Minneapolis",44.913745,-93.21865600000001,Town Hall Lanes,44.91187762967169,-93.22264557304294,Bowling Alley
7788,4919 37th Ave S,"Minnehaha, Minneapolis",44.913745,-93.21865600000001,McDonald's Liquor,44.91196865599568,-93.222966780557,Liquor Store
7789,4919 37th Ave S,"Minnehaha, Minneapolis",44.913745,-93.21865600000001,Dominguez Family Restaurant,44.91234556429114,-93.22366762979708,Mexican Restaurant
7790,4919 37th Ave S,"Minnehaha, Minneapolis",44.913745,-93.21865600000001,Sassy Spoon,44.912258,-93.222548,Gluten-free Restaurant
7791,4919 37th Ave S,"Minnehaha, Minneapolis",44.913745,-93.21865600000001,Oxendale's Market,44.91154900000001,-93.22246059999999,Grocery Store
7792,4919 37th Ave S,"Minnehaha, Minneapolis",44.913745,-93.21865600000001,Longfellow Gardens,44.916038109958976,-93.21515039228736,Garden
7793,4919 37th Ave S,"Minnehaha, Minneapolis",44.913745,-93.21865600000001,Minnehaha Parkway East,44.91780403956397,-93.22119742731135,Trail
7794,4919 37th Ave S,"Minnehaha, Minneapolis",44.913745,-93.21865600000001,U.S. Bank ATM,44.91335934053206,-93.22295959667109,ATM
7795,4919 37th Ave S,"Minnehaha, Minneapolis",44.913745,-93.21865600000001,Speedway,44.91052029999999,-93.2223587,Gas Station
7796,4919 37th Ave S,"Minnehaha, Minneapolis",44.913745,-93.21865600000001,Wells Fargo - Minnehaha,44.91296343037909,-93.22251588106155,Bank
7797,4919 37th Ave S,"Minnehaha, Minneapolis",44.913745,-93.21865600000001,Domino's Pizza,44.9177842,-93.2158908,Pizza Place
7798,4919 37th Ave S,"Minnehaha, Minneapolis",44.913745,-93.21865600000001,Pet Supplies Plus Minneapolis,44.91727694344421,-93.21544510875994,Pet Store
7799,4919 37th Ave S,"Minnehaha, Minneapolis",44.913745,-93.21865600000001,Minnehaha Creek (East Minnehaha Pkwy & 39th Ave S),44.91642167948571,-93.21685961375024,Trail
7800,4919 37th Ave S,"Minnehaha, Minneapolis",44.913745,-93.21865600000001,SUBWAY,44.91758102385694,-93.21566276979485,Sandwich Place
7801,4919 37th Ave S,"Minnehaha, Minneapolis",44.913745,-93.21865600000001,Skylane bowling,44.91189956665039,-93.22245025634766,Bowling Alley
7802,4919 37th Ave S,"Minnehaha, Minneapolis",44.913745,-93.21865600000001,Minnehaha Roundabout,44.91644681543497,-93.21422468184893,Intersection
7803,4919 37th Ave S,"Minnehaha, Minneapolis",44.913745,-93.21865600000001,Bridgeman's-the Original Ice Cream Restaurants,44.916899,-93.21479599999999,Food
7804,4919 37th Ave S,"Minnehaha, Minneapolis",44.913745,-93.21865600000001,Embers Family Restaurant,44.91691,-93.21476697921753,American Restaurant
7805,4919 37th Ave S,"Minnehaha, Minneapolis",44.913745,-93.21865600000001,Crosby Park,44.91655904694052,-93.22311401367188,Park
7806,4919 37th Ave S,"Minnehaha, Minneapolis",44.913745,-93.21865600000001,Longfellow House,44.915830447707386,-93.2132182879625,Historic Site
